"";"acesso1";"acesso2";"qtdtabelas1";"qtdtabelas2";"tamgb1";"tamgb2";"qtdlinhas1";"qtdlinhas2";"qtdcolunas1";"qtdcolunas2";"lv_tabelas";"cos_tabelas";"jac_tabelas";"lv_schtab";"cos_schtab";"jac_schtab";"decisao";"id_schema"
"1683";0;1;5;5;0,004882813;110,0444336;0;324500732;78;257;43;0,362868140964031;0,277777777777778;51;0,365559634591654;0,315789473684211;0;1683
"1691";0;131;5;137;0,004882813;36,85131836;0;158644947;78;957;2551;0,143159236490056;0,36;2563;0,182443088572555;0,36;0;1691
"1695";0;9;5;13;0,004882813;0,063476563;0;177599;78;117;153;0,160479893142557;0,25;158;0,205928620866657;0,25;0;1695
"1699";0;0;5;20;0,004882813;0,01953125;0;400;78;107;226;0,149608694574299;0,272727272727273;234;0,17375848271628;0,272727272727273;0;1699
"1705";0;0;5;2;0,004882813;0,002685547;0;18940;78;11;30;0,333230713973583;0,444444444444444;33;0,43584805241643;0,444444444444444;0;1705
"1728";0;0;5;1;0,004882813;7,303710938;0;0;78;81;36;0,609639970820587;0,611111111111111;37;0,478821542917415;0,473684210526316;0;1728
"1729";0;0;5;3;0,004882813;70,88671875;0;128962977;78;234;30;0,199298158071852;0,235294117647059;35;0,173015793562028;0,263157894736842;0;1729
"1730";0;20;5;26;0,004882813;3,305664063;0;19463669;78;180;303;0,160699344417685;0,304347826086957;311;0,188677525296027;0,304347826086957;0;1730
"1731";0;203;5;451;0,004882813;3229,061768;0;12469817823;78;4621;8370;0,156998282673617;0,407407407407407;8371;0,192124194323231;0,407407407407407;0;1731
"1736";0;1;5;55;0,004882813;222,0068359;0;1232589939;78;1506;915;0,198439338573372;0,333333333333333;920;0,237464694430476;0,333333333333333;0;1736
"1739";0;2;5;4;0,004882813;163,7275391;0;2895538;78;35;41;0,198216274262727;0,421052631578947;47;0,183490088189379;0,35;0;1739
"1741";0;0;5;3;0,004882813;0,001464844;0;0;78;12;42;0,228483250189541;0,117647058823529;45;0,256962383232863;0,117647058823529;0;1741
"1742";0;0;5;1;0,004882813;0,001464844;0;16910;78;2;34;0,57068516856531;0,588235294117647;35;0,440983005625053;0,411764705882353;0;1742
"1745";0;0;5;9;0,004882813;0,013427734;0;157469;78;36;90;0,259925783011917;0,210526315789474;91;0,262628028210417;0,210526315789474;0;1745
"1746";0;0;5;9;0,004882813;0,006225586;0;27941;78;41;82;0,275827410507732;0,3;86;0,324168913056209;0,3;0;1746
"1749";0;60;5;233;0,004882813;23,05102539;0;75866302;78;1791;3819;0,171470603641235;0,407407407407407;3828;0,207958140035446;0,407407407407407;0;1749
"1750";0;0;5;28;0,004882813;0,011962891;0;6959;78;173;351;0,168972696593176;0,36;355;0,193213586739255;0,36;0;1750
"1754";0;0;5;1;0,004882813;0;0;175915991;78;65;36;0,645395928366512;0,777777777777778;35;0,471212695810598;0,578947368421053;0;1754
"1756";0;2;5;7;0,004882813;0,011474609;0;62646;78;108;61;0,144738626877294;0,210526315789474;67;0,151423402182685;0,210526315789474;0;1756
"1760";0;0;5;86;0,004882813;2,692871094;0;24613804;78;651;1436;0,169133251781351;0,333333333333333;1438;0,206525997125187;0,333333333333333;0;1760
"1764";0;43;5;218;0,004882813;82,92541504;0;555415048;78;2898;3954;0,189271835446688;0,407407407407407;3960;0,226584896116819;0,407407407407407;0;1764
"1765";19;1;20;7;0,102783203;36,53808594;3853621;178861265;236;49;188;0,169763783894315;0,0952380952380952;191;0,131035923253835;0,0952380952380952;0;1765
"1770";19;0;20;3;0,102783203;0,005859375;3853621;0;236;234;206;0,122744879679807;0,3;208;0,0935630580543776;0,238095238095238;0;1770
"1778";19;21;20;23;0,102783203;0,0859375;3853621;111;236;125;219;0,101269447121385;0,173913043478261;227;0,0946341558699509;0,173913043478261;0;1778
"1794";19;4;20;33;0,102783203;3,3203125;3853621;7064804;236;227;334;0,108135171539496;0,130434782608696;340;0,10980738486704;0,130434782608696;0;1794
"1796";19;2;20;33;0,102783203;0,077636719;3853621;101813;236;264;299;0,0511772068273252;0,166666666666667;304;0,0490140616575917;0,2;0;1796
"1801";19;21;20;22;0,102783203;0,544921875;3853621;1976882;236;182;239;0,0969607653676868;0,130434782608696;244;0,097676366593589;0,130434782608696;0;1801
"1805";19;25;20;45;0,102783203;791,5610352;3853621;2803997559;236;1044;535;0,0487989370671715;0,2;538;0,0460935221376214;0,2;0;1805
"1806";19;17;20;17;0,102783203;173,2897949;3853621;901232511;236;423;191;0,0333765951199648;0,173913043478261;199;0,0314381726628231;0,259259259259259;0;1806
"1808";19;112;20;114;0,102783203;53,31005859;3853621;247045695;236;941;1736;0,0690911075803764;0,2;1736;0,0683921615600174;0,2;0;1808
"1809";19;97;20;99;0,102783203;0,277832031;3853621;1068597;236;690;1551;0,0714054945499676;0,2;1557;0,0702049034762069;0,2;0;1809
"1812";19;0;20;1;0,102783203;7,303710938;3853621;0;236;81;226;0,600565230322674;0,619047619047619;229;0,459118859875591;0,428571428571429;0;1812
"1819";19;0;20;32;0,102783203;0,12109375;3853621;0;236;693;375;0,036115608286617;0,166666666666667;381;0,0357908636145202;0,166666666666667;0;1819
"1826";19;0;20;1;0,102783203;0,001464844;3853621;16910;236;2;226;0,388256442220392;0,6;232;0,294752107568089;0,45;0;1826
"1827";19;0;20;1;0,102783203;0,000244141;3853621;48;236;6;227;0,435915893114186;0,65;231;0,301725450673494;0,5;0;1827
"1838";19;0;20;1;0,102783203;0;3853621;175915991;236;65;229;0,621772685210387;0,761904761904762;230;0,354070346016488;0,523809523809524;0;1838
"1841";19;52;20;52;0,102783203;18,08862305;3853621;61922864;236;644;697;0,0695763922426283;0,2;702;0,0691579293079742;0,2;0;1841
"1843";19;0;20;18;0,102783203;0;3853621;357551;236;191;26;0,000971071349233354;0;26;0,000894540469423388;0;1;1843
"1844";19;0;20;86;0,102783203;2,692871094;3853621;24613804;236;651;1275;0,0505140887259653;0,166666666666667;1274;0,0510720914172129;0,166666666666667;0;1844
"1846";19;134;20;158;0,102783203;1159,860352;3853621;8782694323;236;1091;2402;0,0547710037024408;0,259259259259259;2402;0,0563423863783562;0,259259259259259;0;1846
"1859";0;131;34;137;0,13671875;36,85131836;26741;158644947;204;957;2138;0,0457190785223889;0,16;2152;0,0471961258546731;0,16;0;1859
"1863";0;9;34;13;0,13671875;0,063476563;26741;177599;204;117;429;0,0454583929345694;0,181818181818182;431;0,0515526874521898;0,181818181818182;0;1863
"1867";0;0;34;20;0,13671875;0,01953125;26741;400;204;107;403;0,0722768774085275;0,0454545454545454;402;0,067414185616228;0,0454545454545454;0;1867
"1873";0;0;34;2;0,13671875;0,002685547;26741;18940;204;11;534;0,168457017882147;0,5;531;0,229984463014285;0,5;0;1873
"1880";0;2;34;33;0,13671875;0,077636719;26741;101813;204;264;392;0,0856525670600931;0,125;397;0,0857272066022865;0,16;0;1880
"1891";0;1;34;18;0,13671875;0,004394531;26741;379731;204;199;414;0,0811918525552152;0,0476190476190477;412;0,0843606821082121;0,0476190476190477;0;1891
"1893";0;97;34;99;0,13671875;0,277832031;26741;1068597;204;690;1344;0,0343869909239288;0,16;1354;0,0336128367537456;0,16;0;1893
"1894";0;25;34;86;0,13671875;0,37109375;26741;4698;204;497;1254;0,0293764711899959;0,125;1258;0,0312006613211145;0,125;0;1894
"1898";0;20;34;26;0,13671875;3,305664063;26741;19463669;204;180;386;0,069192165242474;0,0869565217391305;388;0,066418370846697;0,0869565217391305;0;1898
"1901";0;0;34;32;0,13671875;0,296875;26741;0;204;662;413;0,0723727138303578;0,125;418;0,0762178622523719;0,125;0;1901
"1907";0;2;34;4;0,13671875;163,7275391;26741;2895538;204;35;502;0,135992405968056;0,409090909090909;501;0,133992166790301;0,272727272727273;0;1907
"1910";0;0;34;1;0,13671875;0,001464844;26741;16910;204;2;540;0,318719566043712;0,619047619047619;540;0,321305598852004;0,476190476190476;0;1910
"1916";0;0;34;26;0,13671875;0,06628418;26741;25074;204;222;366;0,0471598124866505;0,136363636363636;370;0,0517956698565478;0,0909090909090909;0;1916
"1929";0;0;34;17;0,13671875;0;26741;371368;204;185;421;0,0852524655023001;0,0476190476190477;420;0,0881207460395113;0,0476190476190477;0;1929
"1930";0;134;34;158;0,13671875;1159,860352;26741;8782694323;204;1091;2176;0,0335984210588776;0,222222222222222;2180;0,03472545161579;0,222222222222222;0;1930
"1937";5;6;48;7;0,04296875;108,1806641;187;183421331;267;346;723;0,24451657027714;0,28;724;0,244548930214793;0,28;0;1937
"1939";5;21;48;23;0,04296875;25,47961426;187;191401724;267;266;615;0,0868491955028652;0,230769230769231;616;0,0823951088114231;0,230769230769231;0;1939
"1941";5;42;48;43;0,04296875;1,466552734;187;8037560;267;385;581;0,0948009485216778;0;582;0,0929672343704566;0;0;1941
"1942";5;67;48;70;0,04296875;0,798095703;187;3218891;267;397;821;0,0547807624367757;0,08;832;0,05518743890514;0,08;0;1942
"1944";5;182;48;1;0,04296875;1,797607422;187;7556996;267;1435;794;0,904260024613158;0,888888888888889;794;0,565748513346306;0,666666666666667;0;1944
"1946";5;21;48;23;0,04296875;0,0859375;187;111;267;125;592;0,0749337455509703;0,16;593;0,0712924958277774;0,16;0;1946
"1950";5;0;48;23;0,04296875;0,024414063;187;1160;267;134;585;0,0726423573491881;0,16;582;0,071630747765275;0,16;0;1950
"1954";5;19;48;20;0,04296875;0,102783203;187;3853621;267;236;631;0,0915843837264279;0,166666666666667;633;0,0871826386517318;0,166666666666667;0;1954
"1961";5;0;48;19;0,04296875;0,033203125;187;1124;267;153;620;0,0608411680869121;0,166666666666667;623;0,0623020088604959;0,166666666666667;0;1961
"1962";5;4;48;33;0,04296875;3,3203125;187;7064804;267;227;548;0,0975199249397701;0,0416666666666666;553;0,0967087768535857;0,0416666666666666;0;1962
"1965";5;8;48;54;0,04296875;18,13964844;187;101977158;267;915;640;0,0503338499255063;0,04;646;0,0509366052224284;0,04;0;1965
"1967";5;0;48;4;0,04296875;0,017578125;187;0;267;35;747;0,156358411836698;0,48;746;0,156835645288768;0,36;0;1967
"1968";5;20;48;65;0,04296875;8,503417969;187;41627253;267;650;751;0,0513448780623474;0,04;756;0,0523098384784509;0,04;0;1968
"1973";5;25;48;45;0,04296875;791,5610352;187;2803997559;267;1044;591;0,0698837318510468;0,115384615384615;596;0,0686094924074645;0,115384615384615;0;1973
"1976";5;112;48;114;0,04296875;53,31005859;187;247045695;267;941;1428;0,0446185802833552;0,115384615384615;1433;0,0447714199827688;0,115384615384615;0;1976
"1979";5;0;48;2;0,04296875;0,001953125;187;1522;267;9;769;0,221744647348258;0,44;768;0,187114471614186;0,4;0;1979
"1983";5;203;48;451;0,04296875;3229,061768;187;12469817823;267;4621;7672;0,065326118605135;0,111111111111111;7673;0,0653679887146357;0,111111111111111;0;1983
"1988";5;1;48;55;0,04296875;222,0068359;187;1232589939;267;1506;711;0,11144486959009;0,153846153846154;717;0,109877704043271;0,153846153846154;0;1988
"1991";5;2;48;4;0,04296875;163,7275391;187;2895538;267;35;747;0,156358411836698;0,48;746;0,156835645288768;0,36;0;1991
"1993";5;0;48;3;0,04296875;0,001464844;187;0;267;12;740;0,195356328460161;0,333333333333333;743;0,20278650729174;0,333333333333333;0;1993
"1994";5;0;48;1;0,04296875;0,001464844;187;16910;267;2;788;0,320019963652372;0,666666666666667;790;0,332002143141673;0,541666666666667;0;1994
"1995";5;0;48;1;0,04296875;0,000244141;187;48;267;6;790;0,608955302014038;0,708333333333333;791;0,40568184087811;0,583333333333333;0;1995
"1996";5;6;48;9;0,04296875;0,016802619;187;6141;267;71;712;0,125386518086347;0,208333333333333;711;0,111756397917765;0,208333333333333;0;1996
"2003";5;0;48;9;0,04296875;0,007202148;187;29129;267;46;688;0,0984228151622907;0,291666666666667;691;0,102214021612819;0,291666666666667;0;2003
"2007";5;0;48;2;0,04296875;0;187;129840424;267;187;781;0,344766983776489;0,5;778;0,32030100010239;0,416666666666667;0;2007
"2011";5;0;48;18;0,04296875;0;187;357551;267;191;644;0,0830996987262107;0,166666666666667;646;0,078354103371464;0,166666666666667;0;2011
"2023";0;21;8;23;0,0078125;25,47961426;0;191401724;37;266;217;0,133644780441207;0,260869565217391;228;0,138636251436781;0,217391304347826;0;2023
"2043";0;0;8;15;0,0078125;1,53515625;0;13208944;37;254;187;0,101716504647092;0,217391304347826;188;0,116697439997403;0,173913043478261;0;2043
"2044";0;10;8;17;0,0078125;1,505371094;0;1572013;37;87;137;0,110837361947817;0,227272727272727;143;0,109492407826696;0,260869565217391;0;2044
"2045";0;0;8;19;0,0078125;0,033203125;0;1124;37;153;166;0,0822669852484735;0,1;172;0,0872786045979227;0,142857142857143;0;2045
"2062";0;25;8;86;0,0078125;0,37109375;0;4698;37;497;1535;0,129236413190228;0,25;1534;0,144502378881529;0,208333333333333;0;2062
"2063";0;0;8;2;0,0078125;0,001953125;0;1522;37;9;105;0,274653187504407;0,5;111;0,244648793264657;0,409090909090909;0;2063
"2064";0;0;8;1;0,0078125;7,303710938;0;0;37;81;116;0,61770884509705;0,714285714285714;120;0,521409972916931;0,476190476190476;0;2064
"2068";0;0;8;22;0,0078125;77,4609375;0;259709350;37;618;327;0,135660840927296;0,260869565217391;331;0,131086245238203;0,217391304347826;0;2068
"2076";0;0;8;6;0,0078125;6,135742188;0;38458211;37;52;93;0,189003865262207;0,19047619047619;100;0,177349710022552;0,142857142857143;0;2076
"2077";0;0;8;3;0,0078125;0,001464844;0;0;37;12;95;0,284008199443202;0,3;102;0,294791130837781;0,25;0;2077
"2079";0;0;8;1;0,0078125;0,000244141;0;48;37;6;118;0,570808296266391;0,684210526315789;123;0,419970915581841;0,55;0;2079
"2083";0;1;8;16;0,0078125;0,014648438;0;0;37;67;148;0,229511321151807;0,291666666666667;154;0,233363228401021;0,25;0;2083
"2092";0;2;8;7;0,0078125;0,011474609;0;62646;37;108;88;0,185900800458866;0,2;94;0,188140468986144;0,238095238095238;0;2092
"2097";0;0;8;17;0,0078125;0;0;371368;37;185;144;0,160624539675974;0,19047619047619;152;0,16000287691921;0,142857142857143;0;2097
"2106";0;0;2;3;0,002685547;0,005859375;18940;0;11;234;29;0,323007101959465;0,375;36;0,359536200246049;0,473684210526316;0;2106
"2108";0;3;2;4;0,002685547;0,091308594;18940;1508484;11;12;51;0,301709654723752;0,578947368421053;56;0,350487264186264;0,55;0;2108
"2115";0;9;2;13;0,002685547;0,063476563;18940;177599;11;117;165;0,136352781874236;0,45;167;0,210558163673226;0,45;0;2115
"2116";0;0;2;4;0,002685547;0,010986328;18940;10597;11;196;35;0,220079579656382;0,470588235294118;42;0,285936273397313;0,5;0;2116
"2124";0;5;2;48;0,002685547;0,04296875;18940;187;11;267;781;0,181780464927275;0,5;779;0,235648986835941;0,5;0;2124
"2126";0;0;2;7;0,002685547;0,02734375;18940;300076;11;26;73;0,230081146450548;0,333333333333333;75;0,175290791581443;0,333333333333333;0;2126
"2136";0;20;2;65;0,002685547;8,503417969;18940;41627253;11;650;1086;0,165944674879393;0,52;1084;0,234195637175211;0,52;0;2136
"2142";0;17;2;17;0,002685547;173,2897949;18940;901232511;11;423;236;0,249336308534075;0,454545454545455;242;0,293674335245677;0,555555555555556;0;2142
"2149";0;0;2;3;0,002685547;70,88671875;18940;128962977;11;234;29;0,323007101959465;0,375;36;0,359536200246049;0,473684210526316;0;2149
"2154";0;0;2;1;0,002685547;0,006835938;18940;23656;11;16;13;0,310344827586207;0,6;22;0,388666364773439;0,588235294117647;0;2154
"2158";0;0;2;1;0,002685547;0,000976563;18940;0;11;5;12;0,403579948020773;0,625;19;0,453309908177242;0,65;0;2158
"2163";0;0;2;1;0,002685547;0,000244141;18940;48;11;6;16;0,823833934145589;0,8125;23;0,687494955650075;0,625;0;2163
"2167";0;1;2;16;0,002685547;0,014648438;18940;0;11;67;181;0,254346318892078;0,541666666666667;182;0,315154154094324;0,541666666666667;0;2167
"2168";0;0;2;26;0,002685547;0,06628418;18940;25074;11;222;336;0,176445083188541;0,476190476190476;339;0,217000468258176;0,5;0;2168
"2181";0;0;2;17;0,002685547;0;18940;371368;11;185;179;0,206800060387908;0,476190476190476;183;0,25063626912037;0,476190476190476;0;2181
"2187";0;1;7;5;0,02734375;110,0444336;300076;324500732;26;257;68;0,467117129260798;0,428571428571429;73;0,432080746745271;0,380952380952381;0;2187
"2190";0;0;7;3;0,02734375;0,005859375;300076;0;26;234;67;0,174336731127941;0,222222222222222;75;0,202493322432281;0,25;0;2190
"2195";0;131;7;137;0,02734375;36,85131836;300076;158644947;26;957;2502;0,146435424688921;0,28;2510;0,156136431821429;0,28;0;2195
"2197";0;4;7;12;0,02734375;0,014160156;300076;1537;26;99;96;0,0774614703239146;0,19047619047619;103;0,082609620028426;0,19047619047619;0;2197
"2205";0;0;7;5;0,02734375;0,004882813;300076;0;26;78;66;0,278312163512968;0,210526315789474;73;0,312743549632724;0,210526315789474;0;2205
"2208";0;5;7;48;0,02734375;0,04296875;300076;187;26;267;713;0,0943083718722394;0,25;711;0,104534386303208;0,25;0;2208
"2215";0;2;7;10;0,02734375;0,009277344;300076;3608;26;48;97;0,147775199010504;0,142857142857143;103;0,15090151191137;0,142857142857143;0;2215
"2219";0;0;7;4;0,02734375;0,017578125;300076;0;26;35;63;0,16956742565856;0,315789473684211;71;0,170192561414331;0,333333333333333;0;2219
"2222";0;5;7;17;0,02734375;0,056640625;300076;387853;26;126;169;0,123990529070591;0,260869565217391;174;0,12831164479732;0,260869565217391;0;2222
"2223";0;4;7;19;0,02734375;0,009277344;300076;1;26;138;246;0,15347569076416;0,227272727272727;252;0,156361387574997;0,227272727272727;0;2223
"2225";0;25;7;45;0,02734375;791,5610352;300076;2803997559;26;1044;616;0,14531254996331;0,28;615;0,146191356239586;0,28;0;2225
"2236";0;0;7;22;0,02734375;77,4609375;300076;259709350;26;618;343;0,167545573271776;0,181818181818182;346;0,160721546987624;0,181818181818182;0;2236
"2249";0;0;7;9;0,02734375;0,013427734;300076;157469;26;36;56;0,0346726597557823;0,105263157894737;60;0,0295634760183757;0,105263157894737;0;2249
"2257";0;1;7;7;0,02734375;6,84375;300076;31823603;26;49;67;0,215634677150123;0,272727272727273;74;0,185400589795094;0,272727272727273;0;2257
"2277";0;42;15;43;1,53515625;1,466552734;13208944;8037560;254;385;443;0,0578236566393767;0,12;449;0,0580581745292318;0,12;0;2277
"2292";0;5;15;48;1,53515625;0,04296875;13208944;187;254;267;621;0,0497208880648664;0,12;625;0,0502958751621668;0,12;0;2292
"2301";0;8;15;54;1,53515625;18,13964844;13208944;101977158;254;915;726;0,0485654071629481;0,153846153846154;729;0,0491166259772127;0,153846153846154;0;2301
"2307";0;4;15;19;1,53515625;0,009277344;13208944;1;254;138;225;0,0604698296868891;0,166666666666667;230;0,0621526818608308;0,166666666666667;0;2307
"2309";0;25;15;45;1,53515625;791,5610352;13208944;2803997559;254;1044;529;0,0708941685978894;0,08;532;0,071327422420178;0,08;0;2309
"2313";0;97;15;99;1,53515625;0,277832031;13208944;1068597;254;690;1548;0,0510503353073745;0,08;1557;0,0530197616920012;0,08;0;2313
"2317";0;0;15;3;1,53515625;70,88671875;13208944;128962977;254;234;226;0,145719892195868;0,391304347826087;226;0,114499711403599;0,333333333333333;0;2317
"2321";0;0;15;32;1,53515625;0,296875;13208944;0;254;662;363;0,0694272224024823;0,12;369;0,0715562024824772;0,12;0;2321
"2322";0;0;15;1;1,53515625;0,006835938;13208944;23656;254;16;240;0,177939520139437;0,608695652173913;235;0,174446127172353;0,541666666666667;0;2322
"2323";0;0;15;32;1,53515625;0,12109375;13208944;0;254;693;363;0,0694272224024823;0,12;370;0,0709421192254237;0,12;0;2323
"2324";0;1;15;55;1,53515625;222,0068359;13208944;1232589939;254;1506;769;0,127361572568403;0,12;776;0,127652882454026;0,12;0;2324
"2328";0;0;15;6;1,53515625;6,135742188;13208944;38458211;254;52;208;0,136877183594803;0,130434782608696;207;0,0931956455357302;0,130434782608696;0;2328
"2332";0;6;15;9;1,53515625;0,016802619;13208944;6141;254;71;195;0,115823559219903;0,25;196;0,109952025093743;0,25;0;2332
"2336";0;0;15;26;1,53515625;0,06628418;13208944;25074;254;222;249;0,0491049453858466;0,208333333333333;252;0,0533400702436229;0,166666666666667;0;2336
"2338";0;0;15;28;1,53515625;0,011962891;13208944;6959;254;173;268;0,0513582944320031;0,153846153846154;272;0,0502758595154857;0,153846153846154;0;2338
"2340";0;0;15;10;1,53515625;0,017496245;13208944;58928;254;96;185;0,199990621993396;0,333333333333333;188;0,202255546013562;0,333333333333333;0;2340
"2347";0;0;15;18;1,53515625;0;13208944;357551;254;191;182;0,098641558698398;0,208333333333333;188;0,0981317115083771;0,208333333333333;0;2347
"2351";0;43;15;103;1,53515625;1113,821533;13208944;4948191785;254;1715;1533;0,0535608185747209;0,125;1537;0,0551166079540757;0,125;0;2351
"2352";0;43;15;218;1,53515625;82,92541504;13208944;555415048;254;2898;3750;0,0547514111848104;0,148148148148148;3755;0,0562878305330737;0,148148148148148;0;2352
"2362";10;67;17;70;1,505371094;0,798095703;1572013;3218891;87;397;992;0,0861804520717592;0,125;1001;0,0853037091723138;0,125;0;2362
"2363";10;131;17;137;1,505371094;36,85131836;1572013;158644947;87;957;2390;0,11686568465475;0,16;2402;0,117158807712516;0,16;0;2363
"2370";10;0;17;23;1,505371094;0,024414063;1572013;1160;87;134;217;0,0603279784408598;0,0454545454545454;224;0,0591233203762809;0,0454545454545454;0;2370
"2375";10;0;17;34;1,505371094;0,13671875;1572013;26741;87;204;404;0,0772827978452207;0,0909090909090909;404;0,0790089731640159;0,0909090909090909;0;2375
"2383";10;2;17;10;1,505371094;0,009277344;1572013;3608;87;48;141;0,121334953180461;0,0909090909090909;144;0,132612634820857;0,0909090909090909;0;2383
"2395";10;1;17;18;1,505371094;0,004394531;1572013;379731;87;199;152;0,0887634427050092;0,136363636363636;158;0,0889701194519225;0,136363636363636;0;2395
"2396";10;112;17;114;1,505371094;53,31005859;1572013;247045695;87;941;1759;0,0681367651683743;0,16;1763;0,0719898469567608;0,16;0;2396
"2397";10;97;17;99;1,505371094;0,277832031;1572013;1068597;87;690;1572;0,0657967031688402;0,16;1580;0,0685143551490343;0,16;0;2397
"2398";10;25;17;86;1,505371094;0,37109375;1572013;4698;87;497;1460;0,0816521732992961;0,2;1461;0,0844550555102722;0,2;0;2398
"2402";10;20;17;26;1,505371094;3,305664063;1572013;19463669;87;180;239;0,10556362591938;0,0869565217391305;247;0,0999211039573068;0,0869565217391305;0;2402
"2407";10;0;17;32;1,505371094;0,12109375;1572013;0;87;693;384;0,0766643987095463;0,125;389;0,0728909672674691;0,125;0;2407
"2410";10;0;17;1;1,505371094;0,000976563;1572013;0;87;5;193;0,177433330697817;0,523809523809524;191;0,182456822674088;0,363636363636364;0;2410
"2413";10;0;17;3;1,505371094;0,001464844;1572013;0;87;12;167;0,217391304347826;0,318181818181818;170;0,223216031796543;0,318181818181818;0;2413
"2419";10;1;17;16;1,505371094;0,014648438;1572013;0;87;67;158;0,12095081970391;0,0869565217391305;161;0,119974948008044;0,0869565217391305;0;2419
"2421";10;60;17;233;1,505371094;23,05102539;1572013;75866302;87;1791;3653;0,0655215031876181;0,222222222222222;3662;0,0631564162708166;0,222222222222222;0;2421
"2427";10;0;17;2;1,505371094;0;1572013;129840424;87;187;191;0,260388463370566;0,428571428571429;187;0,244250809996696;0,333333333333333;0;2427
"2432";10;0;17;86;1,505371094;2,692871094;1572013;24613804;87;651;1284;0,066252576346564;0,125;1287;0,0665315331211859;0,125;0;2432
"2442";0;0;19;3;0,033203125;0,005859375;1124;0;153;234;209;0,11636174668532;0,3;211;0,0982985196658027;0,238095238095238;0;2442
"2445";0;42;19;43;0,033203125;1,466552734;1124;8037560;153;385;456;0,0532739692022436;0,166666666666667;459;0,0487628786387925;0,166666666666667;0;2445
"2448";0;182;19;1;0,033203125;1,797607422;1124;7556996;153;1435;235;0,910730212710361;0,916666666666667;237;0,554952783708676;0,666666666666667;0;2448
"2450";0;21;19;23;0,033203125;0,0859375;1124;111;153;125;221;0,0416817081899215;0,173913043478261;228;0,0399051661636073;0,173913043478261;0;2450
"2464";0;0;19;15;0,033203125;1,53515625;1124;13208944;153;254;179;0,040998648412001;0,208333333333333;184;0,0412045318538227;0,208333333333333;0;2464
"2476";0;10;19;10;0,033203125;1,998046875;1124;5758248;153;76;158;0,0374610352968904;0,05;163;0,0394570006909832;0,05;0;2476
"2477";0;25;19;45;0,033203125;791,5610352;1124;2803997559;153;1044;530;0,0511360816386458;0,2;533;0,0485493631820655;0,2;0;2477
"2480";0;112;19;114;0,033203125;53,31005859;1124;247045695;153;941;1738;0,0393454291063061;0,2;1740;0,0432058412431495;0,2;0;2480
"2481";0;97;19;99;0,033203125;0,277832031;1124;1068597;153;690;1551;0,0410131987620994;0,2;1558;0,0445757468011505;0,2;0;2481
"2484";0;0;19;1;0,033203125;7,303710938;1124;0;153;81;229;0,533535206072838;0,681818181818182;229;0,45018672818344;0,5;0;2484
"2497";0;0;19;3;0,033203125;0,001464844;1124;0;153;12;200;0,181770520017783;0,285714285714286;205;0,184735812476551;0,285714285714286;0;2497
"2498";0;0;19;1;0,033203125;0,001464844;1124;16910;153;2;228;0,308368717018334;0,6;232;0,301049196596031;0,523809523809524;0;2498
"2504";0;0;19;26;0,033203125;0,06628418;1124;25074;153;222;236;0,0316360358130934;0,181818181818182;244;0,0296617231256366;0,136363636363636;0;2504
"2507";0;0;19;9;0,033203125;0,007202148;1124;29129;153;46;174;0,0891890888995447;0,15;179;0,0861065321945578;0,15;0;2507
"2513";0;52;19;52;0,033203125;18,08862305;1124;61922864;153;644;699;0,046652202397494;0,2;702;0,0430968784113531;0,2;0;2513
"2518";0;134;19;158;0,033203125;1159,860352;1124;8782694323;153;1091;2399;0,0288170863178533;0,259259259259259;2398;0,0271138167439317;0,259259259259259;0;2518
"2526";4;0;33;3;3,3203125;0,005859375;7064804;0;227;234;445;0,133476975686797;0,391304347826087;447;0,0948515431728995;0,333333333333333;0;2526
"2528";4;3;33;4;3,3203125;0,091308594;7064804;1508484;227;12;431;0,264133829388575;0,347826086956522;433;0,222262524531441;0,260869565217391;0;2528
"2529";4;42;33;43;3,3203125;1,466552734;7064804;8037560;227;385;437;0,0870624893167574;0,0416666666666666;442;0,0866970017920534;0,0416666666666666;0;2529
"2531";4;131;33;137;3,3203125;36,85131836;7064804;158644947;227;957;2179;0,0527217199086961;0,153846153846154;2192;0,0523239476957882;0,153846153846154;0;2531
"2539";4;0;33;20;3,3203125;0,01953125;7064804;400;227;107;334;0,0681826514523596;0,125;340;0,068987863734276;0,125;0;2539
"2542";4;19;33;20;3,3203125;0,102783203;7064804;3853621;227;236;334;0,108135171539496;0,130434782608696;340;0,10980738486704;0,130434782608696;0;2542
"2544";4;5;33;48;3,3203125;0,04296875;7064804;187;227;267;548;0,0975199249397701;0,0416666666666666;553;0,0967087768535857;0,0416666666666666;0;2544
"2550";4;0;33;19;3,3203125;0,033203125;7064804;1124;227;153;341;0,0717717815419856;0,130434782608696;346;0,0773253843953662;0,130434782608696;0;2550
"2551";4;2;33;10;3,3203125;0,009277344;7064804;3608;227;48;374;0,111181662920627;0,166666666666667;376;0,122412490547668;0,166666666666667;0;2551
"2553";4;8;33;54;3,3203125;18,13964844;7064804;101977158;227;915;654;0,0802792698145344;0,08;657;0,0781916736755468;0,08;0;2553
"2556";4;20;33;65;3,3203125;8,503417969;7064804;41627253;227;650;797;0,0455334854927897;0,08;800;0,0441506267647669;0,08;0;2556
"2569";4;0;33;3;3,3203125;70,88671875;7064804;128962977;227;234;445;0,133476975686797;0,391304347826087;447;0,0948515431728995;0,333333333333333;0;2569
